000111000,25
000111001,16
000111010,31
000111011,36
000111100,15
000111101,29
000111110,49
000111111,22
001000000,18
001000001,17
001000010,20
001000011,23
001000100,18
001000101,18
001000110,19
001000111,36
001001000,19
001001001,22
001001010,16
001001011,23
001001100,27
001001101,20
001001110,16
001001111,20
001010000,23
001010001,19
001010010,19
001010011,26
001010100,20
001010101,19
001010110,19
001010111,28
001011000,25
001011001,27
001011010,21
001011011,23
001011100,24
001011101,20
001011110,22
001011111,20
001100000,19
001100001,18
001100010,21
001100011,22
001100100,27
001100101,18
001100110,21
001100111,32
001101000,27
001101001,30
001101010,20
001101011,26
001101100,23
001101101,17
001101110,18
001101111,20
001110000,23
001110001,18
001110010,19
001110011,22
001110100,24
001110101,24
001110110,19
001110111,21
001111000,15
001111001,16
001111010,20
001111011,23
001111100,15
001111101,29
001111110,27
001111111,20
010000000,15
010000001,19
010000010,31
010000011,29
010000100,20
010000101,21
010000110,21
010000111,29
010001000,21
010001001,20
010001010,15
010001011,20
010001100,21
010001101,19
010001110,18
010001111,26
010010000,17
010010001,17
010010010,16
010010011,17
010010100,19
010010101,15
010010110,16
010010111,15
010011000,21
010011001,20
010011010,18
010011011,20
010011100,19
010011101,19
010011110,18
010011111,15
010100000,15
010100001,15
010100010,15
010100011,24
010100100,16
010100101,15
010100110,15
010100111,23
010101000,19
010101001,15
010101010,15
010101011,19
010101100,20
010101101,15
010101110,15
010101111,21
010110000,17
010110001,24
010110010,18
010110011,18
010110100,21
010110101,15
010110110,22
010110111,22
010111000,31
010111001,21
010111010,17
010111011,18
010111100,20
010111101,21
010111110,21
010111111,15
011000000,15
011000001,19
011000010,21
011000011,16
011000100,19
011000101,21
011000110,16
011000111,16
011001000,21
011001001,17
011001010,15
011001011,27
011001100,21
011001101,20
011001110,22
011001111,22
011010000,25
011010001,17
011010010,16
011010011,30
011010100,19
011010101,15
011010110,30
011010111,28
011011000,17
011011001,17
011011010,22
011011011,22
011011100,19
011011101,20
011011110,16
011011111,15
011100000,15
011100001,26
011100010,18
011100011,18
011100100,16
011100101,24
011100110,22
011100111,18
011101000,18
011101001,17
011101010,15
011101011,19
011101100,18
011101101,17
011101110,21
011101111,23
011110000,27
011110001,26
011110010,18
011110011,18
011110100,22
011110101,15
011110110,16
011110111,18
011111000,49
011111001,19
011111010,21
011111011,17
011111100,27
011111101,19
011111110,21
011111111,23
100000000,23
100000001,21
100000010,19
100000011,27
100000100,17
100000101,21
100000110,19
100000111,49
100001000,18
100001001,16
100001010,15
100001011,22
100001100,18
100001101,18
100001110,26
100001111,27
100010000,23
100010001,21
100010010,17
100010011,18
100010100,19
100010101,15
100010110,17
100010111,18
100011000,18
100011001,22
100011010,24
100011011,16
100011100,18
100011101,18
100011110,26
100011111,15
100100000,15
100100001,16
100100010,20
100100011,19
100100100,22
100100101,22
100100110,17
100100111,17
100101000,28
100101001,30
100101010,15
100101011,19
100101100,30
100101101,16
100101110,17
100101111,25
100110000,22
100110001,22
100110010,20
100110011,21
100110100,27
100110101,15
100110110,17
100110111,21
100111000,16
100111001,16
100111010,21
100111011,19
100111100,16
100111101,21
100111110,19
100111111,15
101000000,15
101000001,21
101000010,21
101000011,20
101000100,18
101000101,17
101000110,21
101000111,31
101001000,22
101001001,22
101001010,15
101001011,21
101001100,18
101001101,18
101001110,24
101001111,17
101010000,21
101010001,15
101010010,15
101010011,20
101010100,19
101010101,15
101010110,15
101010111,19
101011000,23
101011001,15
101011010,15
101011011,16
101011100,24
101011101,15
101011110,15
101011111,15
101100000,15
101100001,18
101100010,19
101100011,19
101100100,20
101100101,18
101100110,20
101100111,21
101101000,15
101101001,16
101101010,15
101101011,19
101101100,17
101101101,16
101101110,17
101101111,17
101110000,26
101110001,18
101110010,19
101110011,21
101110100,20
101110101,15
101110110,20
101110111,21
101111000,29
101111001,21
101111010,21
101111011,20
101111100,29
101111101,31
101111110,19
101111111,15
110000000,20
110000001,27
110000010,29
110000011,15
110000100,23
110000101,20
110000110,16
110000111,15
110001000,21
110001001,19
110001010,24
110001011,24
110001100,22
110001101,19
110001110,18
110001111,23
110010000,20
110010001,18
110010010,17
110010011,23
110010100,26
110010101,20
110010110,30
110010111,27
110011000,32
110011001,21
110011010,18
110011011,27
110011100,22
110011101,21
110011110,18
110011111,19
110100000,20
110100001,22
110100010,20
110100011,24
110100100,23
110100101,21
110100110,27
110100111,25
110101000,28
110101001,19
110101010,19
110101011,20
110101100,26
110101101,19
110101110,19
110101111,23
110110000,20
110110001,16
110110010,20
110110011,27
110110100,23
110110101,16
110110110,22
110110111,19
110111000,36
110111001,19
110111010,18
110111011,18
110111100,23
110111101,20
110111110,17
110111111,18
111000000,22
111000001,49
111000010,29
111000011,15
111000100,36
111000101,31
111000110,16
111000111,25
111001000,25
111001001,17
111001010,23
111001011,25
111001100,32
111001101,21
111001110,18
111001111,22
111010000,22
111010001,18
111010010,15
111010011,27
111010100,28
111010101,19
111010110,28
111010111,25
111011000,25
111011001,21
111011010,22
111011011,19
111011100,21
111011101,21
111011110,18
111011111,19
111100000,22
111100001,27
111100010,26
111100011,23
111100100,20
111100101,17
111100110,22
111100111,22
111101000,22
111101001,25
111101010,21
111101011,23
111101100,20
111101101,17
111101110,23
111101111,21
111110000,22
111110001,15
111110010,15
111110011,19
111110100,20
111110101,15
111110110,15
111110111,19
111111000,22
111111001,15
111111010,15
111111011,18
111111100,20
111111101,15
111111110,23
111111111,21
0000000000,22
0000000001,22
0000000010,23
0000000011,22
0000000100,49
0000000101,23
0000000110,20
0000000111,19
0000001000,35
0000001001,35
0000001010,22
0000001011,22
0000001100,20
0000001101,22
0000001110,20
0000001111,21
0000010000,22
0000010001,21
0000010010,23
0000010011,22
0000010100,49
0000010101,22
0000010110,19
0000010111,22
0000011000,36
0000011001,21
0000011010,22
0000011011,22
0000011100,37
0000011101,21
0000011110,24
0000011111,21
0000100000,22
0000100001,22
0000100010,27
0000100011,22
0000100100,62
0000100101,40
0000100110,55
0000100111,22
0000101000,29
0000101001,32
0000101010,23
0000101011,23
0000101100,38
0000101101,40
0000101110,28
0000101111,23
0000110000,33
0000110001,21
0000110010,23
0000110011,22
0000110100,33
0000110101,22
0000110110,19
0000110111,22
0000111000,36
0000111001,32
0000111010,23
0000111011,22
0000111100,37
0000111101,21
0000111110,20
0000111111,21
0001000000,35
0001000001,19
0001000010,37
0001000011,21
0001000100,33
0001000101,33
0001000110,18
0001000111,22
0001001000,32
0001001001,23
0001001010,38
0001001011,23
0001001100,22
0001001101,23
0001001110,20
0001001111,22
0001010000,29
0001010001,29
0001010010,35
0001010011,35
0001010100,29
0001010101,25
0001010110,21
0001010111,26
0001011000,23
0001011001,27
0001011010,20
0001011011,19
0001011100,23
0001011101,54
0001011110,21
0001011111,22
0001100000,36
0001100001,19
0001100010,21
0001100011,23
0001100100,62
0001100101,22
0001100110,21
0001100111,26
0001101000,23
0001101001,23
0001101010,29
0001101011,30
0001101100,25
0001101101,19
0001101110,27
0001101111,22
0001110000,36
0001110001,19
0001110010,24
0001110011,23
0001110100,23
0001110101,22
0001110110,21
0001110111,22
0001111000,27
0001111001,24
0001111010,21
0001111011,21
0001111100,20
0001111101,24
0001111110,20
0001111111,19
0010000000,49
0010000001,39
0010000010,20
0010000011,21
0010000100,29
0010000101,31
0010000110,22
0010000111,21
0010001000,33
0010001001,35
0010001010,28
0010001011,28
0010001100,29
0010001101,42
0010001110,55
0010001111,22
0010010000,62
0010010001,27
0010010010,32
0010010011,47
0010010100,19
0010010101,27
0010010110,20
0010010111,19
0010011000,62
0010011001,30
0010011010,18
0010011011,21
0010011100,20
0010011101,39
0010011110,20
0010011111,22
0010100000,49
0010100001,21
0010100010,21
0010100011,21
0010100100,19
0010100101,38
0010100110,22
0010100111,30
0010101000,29
0010101001,21
0010101010,26
0010101011,25
0010101100,38
0010101101,38
0010101110,55
0010101111,23
0010110000,33
0010110001,21
0010110010,22
0010110011,21
0010110100,21
0010110101,21
0010110110,23
0010110111,23
0010111000,23
0010111001,21
0010111010,60
0010111011,28
0010111100,23
0010111101,23
0010111110,22
0010111111,22
0011000000,20
0011000001,18
0011000010,23
0011000011,21
0011000100,29
0011000101,28
0011000110,23
0011000111,23
0011001000,22
0011001001,19
0011001010,20
0011001011,21
0011001100,22
0011001101,22
0011001110,23
0011001111,22
0011010000,38
0011010001,19
0011010010,32
0011010011,26
0011010100,38
0011010101,28
0011010110,96
0011010111,35
0011011000,25
0011011001,30
0011011010,47
0011011011,47
0011011100,26
0011011101,25
0011011110,23
0011011111,22
0011100000,37
0011100001,19
0011100010,21
0011100011,22
0011100100,20
0011100101,22
0011100110,22
0011100111,23
0011101000,23
0011101001,22
0011101010,29
0011101011,21
0011101100,26
0011101101,19
0011101110,27
0011101111,22
0011110000,37
0011110001,19
0011110010,23
0011110011,21
0011110100,23
0011110101,21
0011110110,20
0011110111,21
0011111000,20
0011111001,27
0011111010,21
0011111011,21
0011111100,23
0011111101,21
0011111110,22
0011111111,22
0100000000,23
0100000001,24
0100000010,21
0100000011,21
0100000100,20
0100000101,22
0100000110,21
0100000111,24
0100001000,37
0100001001,22
0100001010,18
0100001011,23
0100001100,23
0100001101,57
0100001110,23
0100001111,21
0100010000,27
0100010001,27
0100010010,23
0100010011,25
0100010100,21
0100010101,27
0100010110,54
0100010111,54
0100011000,21
0100011001,21
0100011010,23
0100011011,39
0100011100,21
0100011101,57
0100011110,20
0100011111,21
0100100000,23
0100100001,21
0100100010,23
0100100011,19
0100100100,32
0100100101,21
0100100110,25
0100100111,19
0100101000,35
0100101001,96
0100101010,18
0100101011,38
0100101100,32
0100101101,22
0100101110,23
0100101111,40
0100110000,23
0100110001,18
0100110010,21
0100110011,22
0100110100,22
0100110101,27
0100110110,18
0100110111,23
0100111000,24
0100111001,18
0100111010,19
0100111011,42
0100111100,23
0100111101,57
0100111110,19
0100111111,22
0101000000,22
0101000001,22
0101000010,18
0101000011,21
0101000100,28
0101000101,21
0101000110,25
0101000111,22
0101001000,38
0101001001,23
0101001010,18
0101001011,21
0101001100,20
0101001101,27
0101001110,25
0101001111,22
0101010000,23
0101010001,43
0101010010,18
0101010011,28
0101010100,26
0101010101,26
0101010110,22
0101010111,25
0101011000,29
0101011001,43
0101011010,56
0101011011,27
0101011100,29
0101011101,27
0101011110,22
0101011111,22
0101100000,22
0101100001,22
0101100010,23
0101100011,22
0101100100,18
0101100101,22
0101100110,21
0101100111,22
0101101000,20
0101101001,20
0101101010,56
0101101011,38
0101101100,47
0101101101,21
0101101110,22
0101101111,40
0101110000,23
0101110001,22
0101110010,19
0101110011,28
0101110100,60
0101110101,21
0101110110,18
0101110111,33
0101111000,21
0101111001,22
0101111010,21
0101111011,31
0101111100,21
0101111101,22
0101111110,22
0101111111,23
0110000000,20
0110000001,22
0110000010,21
0110000011,27
0110000100,22
0110000101,22
0110000110,28
0110000111,24
0110001000,18
0110001001,21
0110001010,25
0110001011,21
0110001100,23
0110001101,18
0110001110,21
0110001111,32
0110010000,55
0110010001,21
0110010010,25
0110010011,30
0110010100,22
0110010101,43
0110010110,25
0110010111,27
0110011000,21
0110011001,21
0110011010,21
0110011011,30
0110011100,22
0110011101,21
0110011110,21
0110011111,21
0110100000,19
0110100001,38
0110100010,54
0110100011,22
0110100100,20
0110100101,20
0110100110,25
0110100111,23
0110101000,21
0110101001,21
0110101010,22
0110101011,21
0110101100,96
0110101101,96
0110101110,21
0110101111,32
0110110000,19
0110110001,38
0110110010,18
0110110011,19
0110110100,23
0110110101,23
0110110110,23
0110110111,23
0110111000,21
0110111001,21
0110111010,18
0110111011,35
0110111100,20
0110111101,22
0110111110,18
0110111111,35
0111000000,20
0111000001,22
0111000010,23
0111000011,19
0111000100,55
0111000101,22
0111000110,21
0111000111,19
0111001000,20
0111001001,38
0111001010,25
0111001011,21
0111001100,23
0111001101,18
0111001110,24
0111001111,21
0111010000,28
0111010001,22
0111010010,23
0111010011,19
0111010100,55
0111010101,43
0111010110,21
0111010111,29
0111011000,27
0111011001,21
0111011010,22
0111011011,27
0111011100,27
0111011101,27
0111011110,22
0111011111,21
0111100000,24
0111100001,24
0111100010,20
0111100011,19
0111100100,20
0111100101,22
0111100110,21
0111100111,19
0111101000,21
0111101001,38
0111101010,22
0111101011,21
0111101100,23
0111101101,21
0111101110,22
0111101111,22
0111110000,20
0111110001,22
0111110010,19
0111110011,18
0111110100,22
0111110101,22
0111110110,18
0111110111,19
0111111000,20
0111111001,22
0111111010,22
0111111011,39
0111111100,22
0111111101,24
0111111110,23
0111111111,22
1000000000,22
1000000001,23
1000000010,24
1000000011,22
1000000100,39
1000000101,22
1000000110,22
1000000111,20
1000001000,19
1000001001,18
1000001010,22
1000001011,22
1000001100,18
1000001101,19
1000001110,22
1000001111,20
1000010000,22
1000010001,22
1000010010,21
1000010011,23
1000010100,21
1000010101,22
1000010110,38
1000010111,21
1000011000,19
1000011001,21
1000011010,22
1000011011,20
1000011100,19
1000011101,20
1000011110,24
1000011111,24
1000100000,21
1000100001,22
1000100010,27
1000100011,27
1000100100,27
1000100101,22
1000100110,21
1000100111,27
1000101000,29
1000101001,21
1000101010,43
1000101011,55
1000101100,19
1000101101,23
1000101110,22
1000101111,28
1000110000,21
1000110001,24
1000110010,18
1000110011,23
1000110100,21
1000110101,25
1000110110,38
1000110111,20
1000111000,19
1000111001,21
1000111010,22
1000111011,55
1000111100,19
1000111101,23
1000111110,22
1000111111,20
1001000000,35
1001000001,18
1001000010,22
1001000011,20
1001000100,35
1001000101,18
1001000110,21
1001000111,21
1001001000,23
1001001001,23
1001001010,23
1001001011,23
1001001100,19
1001001101,18
1001001110,38
1001001111,19
1001010000,32
1001010001,21
1001010010,96
1001010011,96
1001010100,21
1001010101,22
1001010110,21
1001010111,21
1001011000,23
1001011001,25
1001011010,20
1001011011,20
1001011100,22
1001011101,54
1001011110,38
1001011111,19
1001100000,21
1001100001,21
1001100010,21
1001100011,22
1001100100,30
1001100101,21
1001100110,21
1001100111,21
1001101000,27
1001101001,25
1001101010,43
1001101011,22
1001101100,30
1001101101,25
1001101110,21
1001101111,55
1001110000,32
1001110001,21
1001110010,18
1001110011,23
1001110100,21
1001110101,25
1001110110,21
1001110111,18
1001111000,24
1001111001,28
1001111010,22
1001111011,22
1001111100,27
1001111101,21
1001111110,22
1001111111,20
1010000000,23
1010000001,22
1010000010,22
1010000011,21
1010000100,31
1010000101,21
1010000110,22
1010000111,21
1010001000,33
1010001001,18
1010001010,21
1010001011,60
1010001100,28
1010001101,19
1010001110,22
1010001111,23
1010010000,40
1010010001,22
1010010010,21
1010010011,47
1010010100,38
1010010101,56
1010010110,20
1010010111,20
1010011000,22
1010011001,21
1010011010,22
1010011011,18
1010011100,22
1010011101,23
1010011110,22
1010011111,22
1010100000,22
1010100001,22
1010100010,27
1010100011,29
1010100100,27
1010100101,56
1010100110,43
1010100111,29
1010101000,25
1010101001,22
1010101010,26
1010101011,26
1010101100,28
1010101101,18
1010101110,43
1010101111,23
1010110000,22
1010110001,25
1010110010,27
1010110011,20
1010110100,21
1010110101,18
1010110110,23
1010110111,38
1010111000,22
1010111001,25
1010111010,21
1010111011,28
1010111100,21
1010111101,18
1010111110,22
1010111111,22
1011000000,22
1011000001,19
1011000010,57
1011000011,23
1011000100,42
1011000101,19
1011000110,18
1011000111,24
1011001000,23
1011001001,18
1011001010,27
1011001011,22
1011001100,22
1011001101,21
1011001110,18
1011001111,23
1011010000,40
1011010001,23
1011010010,22
1011010011,32
1011010100,38
1011010101,18
1011010110,96
1011010111,35
1011011000,19
1011011001,25
1011011010,21
1011011011,32
1011011100,19
1011011101,23
1011011110,21
1011011111,23
1011100000,21
1011100001,20
1011100010,57
1011100011,21
1011100100,39
1011100101,23
1011100110,21
1011100111,21
1011101000,54
1011101001,54
1011101010,27
1011101011,21
1011101100,25
1011101101,23
1011101110,27
1011101111,27
1011110000,21
1011110001,23
1011110010,57
1011110011,23
1011110100,23
1011110101,18
1011110110,22
1011110111,37
1011111000,24
1011111001,21
1011111010,22
1011111011,20
1011111100,21
1011111101,21
1011111110,24
1011111111,23
1100000000,22
1100000001,22
1100000010,21
1100000011,23
1100000100,21
1100000101,21
1100000110,27
1100000111,20
1100001000,21
1100001001,20
1100001010,21
1100001011,23
1100001100,21
1100001101,23
1100001110,19
1100001111,37
1100010000,22
1100010001,27
1100010010,19
1100010011,26
1100010100,21
1100010101,29
1100010110,22
1100010111,23
1100011000,23
1100011001,22
1100011010,22
1100011011,20
1100011100,22
1100011101,21
1100011110,19
1100011111,37
1100100000,22
1100100001,23
1100100010,25
1100100011,26
1100100100,47
1100100101,47
1100100110,30
1100100111,25
1100101000,35
1100101001,96
1100101010,28
1100101011,38
1100101100,26
1100101101,32
1100101110,19
1100101111,38
1100110000,22
1100110001,23
1100110010,22
1100110011,22
1100110100,21
1100110101,20
1100110110,19
1100110111,22
1100111000,23
1100111001,23
1100111010,28
1100111011,29
1100111100,21
1100111101,23
1100111110,18
1100111111,20
1101000000,22
1101000001,22
1101000010,23
1101000011,23
1101000100,28
1101000101,60
1101000110,21
1101000111,23
1101001000,23
1101001001,23
1101001010,21
1101001011,21
1101001100,21
1101001101,22
1101001110,21
1101001111,33
1101010000,23
1101010001,55
1101010010,38
1101010011,38
1101010100,25
1101010101,26
1101010110,21
1101010111,29
1101011000,30
1101011001,22
1101011010,38
1101011011,19
1101011100,21
1101011101,21
1101011110,21
1101011111,49
1101100000,22
1101100001,20
1101100010,39
1101100011,20
1101100100,21
1101100101,18
1101100110,30
1101100111,62
1101101000,19
1101101001,20
1101101010,27
1101101011,19
1101101100,47
1101101101,32
1101101110,27
1101101111,62
1101110000,22
1101110001,55
1101110010,42
1101110011,29
1101110100,28
1101110101,28
1101110110,35
1101110111,33
1101111000,21
1101111001,22
1101111010,31
1101111011,29
1101111100,21
1101111101,20
1101111110,39
1101111111,49
1110000000,19
1110000001,20
1110000010,24
1110000011,20
1110000100,21
1110000101,21
1110000110,24
1110000111,27
1110001000,22
1110001001,21
1110001010,22
1110001011,23
1110001100,23
1110001101,24
1110001110,19
1110001111,36
1110010000,22
1110010001,27
1110010010,19
1110010011,25
1110010100,30
1110010101,29
1110010110,23
1110010111,23
1110011000,26
1110011001,21
1110011010,22
1110011011,62
1110011100,23
1110011101,21
1110011110,19
1110011111,36
1110100000,22
1110100001,21
1110100010,54
1110100011,23
1110100100,19
1110100101,20
1110100110,27
1110100111,23
1110101000,26
1110101001,21
1110101010,25
1110101011,29
1110101100,35
1110101101,35
1110101110,29
1110101111,29
1110110000,22
1110110001,20
1110110010,23
1110110011,22
1110110100,23
1110110101,38
1110110110,23
1110110111,32
1110111000,22
1110111001,18
1110111010,33
1110111011,33
1110111100,21
1110111101,37
1110111110,19
1110111111,35
1111000000,21
1111000001,20
1111000010,21
1111000011,37
1111000100,22
1111000101,23
1111000110,32
1111000111,36
1111001000,22
1111001001,19
1111001010,22
1111001011,33
1111001100,22
1111001101,23
1111001110,21
1111001111,33
1111010000,23
1111010001,28
1111010010,40
1111010011,38
1111010100,23
1111010101,23
1111010110,32
1111010111,29
1111011000,22
1111011001,55
1111011010,40
1111011011,62
1111011100,22
1111011101,27
1111011110,22
1111011111,22
1111100000,21
1111100001,24
1111100010,21
1111100011,37
1111100100,22
1111100101,22
1111100110,21
1111100111,36
1111101000,22
1111101001,19
1111101010,22
1111101011,49
1111101100,22
1111101101,23
1111101110,21
1111101111,22
1111110000,21
1111110001,20
1111110010,22
1111110011,20
1111110100,22
1111110101,22
1111110110,35
1111110111,35
1111111000,19
1111111001,20
1111111010,23
1111111011,49
1111111100,22
1111111101,23
1111111110,22
1111111111,22
00000000000,40
00000000001,23
00000000010,23
00000000011,23
00000000100,32
00000000101,39
00000000110,23
00000000111,29
00000001000,25
00000001001,23
00000001010,23
00000001011,61
00000001100,32
00000001101,30
00000001110,23
00000001111,23
00000010000,30
00000010001,25
00000010010,42
00000010011,25
00000010100,23
00000010101,23
00000010110,25
00000010111,31
00000011000,34
00000011001,27
00000011010,23
00000011011,37
00000011100,50
00000011101,44
00000011110,25
00000011111,23
00000100000,40
00000100001,25
00000100010,28
00000100011,25
00000100100,40
00000100101,33
00000100110,49
00000100111,27
00000101000,30
00000101001,28
00000101010,57
00000101011,23
00000101100,51
00000101101,33
00000101110,57
00000101111,27
00000110000,30
00000110001,43
00000110010,28
00000110011,27
00000110100,28
00000110101,25
00000110110,30
00000110111,27
00000111000,38
00000111001,44
00000111010,24
00000111011,37
00000111100,50
00000111101,23
00000111110,23
00000111111,23
00001000000,30
00001000001,44
00001000010,23
00001000011,23
00001000100,25
00001000101,27
00001000110,24
00001000111,25
00001001000,25
00001001001,28
00001001010,25
00001001011,40
00001001100,25
00001001101,42
00001001110,25
00001001111,42
00001010000,28
00001010001,37
00001010010,33
00001010011,41
00001010100,23
00001010101,23
00001010110,25
00001010111,41
00001011000,25
00001011001,31
00001011010,30
00001011011,27
00001011100,51
00001011101,34
00001011110,23
00001011111,27
00001100000,30
00001100001,32
00001100010,46
00001100011,25
00001100100,34
00001100101,28
00001100110,47
00001100111,25
00001101000,34
00001101001,28
00001101010,29
00001101011,23
00001101100,67
00001101101,33
00001101110,34
00001101111,42
00001110000,38
00001110001,35
00001110010,30
00001110011,24
00001110100,33
00001110101,27
00001110110,30
00001110111,63
